gene,chronos_hct116,pan_essentiality,E,D,L,R,halflife_h,F,ZC,Zc_dev,CRA,CR,is_mito,E_n,D_n,L_n,R_n,F_n,Zc_n,score,rank
MTOR,-0.4801620629307107,0.9826158940397351,0.008347188180086835,0.0352228571428571,3.0,4.34391,,0.0,-0.1614984067770265,0.04515602191677996,3.0,4.34391,False,0.0019389211218813643,0.003121268721419334,0.1,0.2171955,0.0,0.11279719664704406,0.054737241785342415,5119
PRKCH,-0.1683794299574811,0.0,0.1683794299574811,0.1935034802784223,0.0,0.0,10.58,0.0,-0.1234852856318522,0.007142900771605648,0.0,0.0,False,0.03911190525376506,0.14035359044358633,0.0,0.0,0.0,0.017825967805241594,0.05473094709946749,5120
SH2B2,0.2647823816821775,0.0008278145695364,0.26456319096886444,0.1386426592797784,0.0,0.0,,0.0,-0.0486650895572828,0.06767729530296375,0.0,0.0,False,0.06145388698263754,0.09278821138401627,0.0,0.0,0.0,0.16906389993614196,0.05472582450680324,5121
DRG2,-0.1394276587377828,0.009933774834437,0.13804261577018892,0.0425257142857142,3.0,2.07987,,0.0,-0.2097748489840747,0.09343246412382815,3.0,2.07987,False,0.03206513830311041,0.009452985270584238,0.1,0.1039935,0.0,0.23341010351685168,0.05472496724795098,5122
IKBKB,0.188901317845935,0.0347682119205298,0.18233355679500018,0.0598514285714285,3.0,2.49724,,0.0,-0.1238798102266737,0.007537425366427153,3.0,2.49724,False,0.042353230437642234,0.024474710291764287,0.1,0.124862,0.0,0.018811640237542487,0.05471826423069908,5123
SERF2,-0.1732251764768316,0.1299668874172185,0.15071163946783941,0.142289603960396,0.0,0.0,,0.0,0.0070921985815602,0.12343458344180674,0.0,0.0,False,0.035007954148521786,0.09595018203967137,0.0,0.0,0.0,0.3083668040888731,0.054705781060901605,5124
SPATA2,-0.000646386631311,0.0,0.000646386631311,0.1281952662721893,0.0,3.65185,,0.0,-0.0991800078094494,0.01716237705079715,0.0,3.65185,False,0.00015014549394495646,0.08373012221319324,0.0,0.1825925,0.0,0.04285842885867726,0.05469587675507532,5125
SUCO,-0.3200319330317737,0.0836092715231788,0.2932742962468324,0.1579310344827586,0.0,0.0,9.99,0.0,-0.1051244027022573,0.011217982157989248,0.0,0.0,False,0.06812302720746383,0.10951160088625585,0.0,0.0,0.0,0.028007070414973953,0.0546907419488646,5126
PUF60,-3.3953249363067792,1.0,0.0,0.05528,6.0,1.79909,,0.0,-0.1566401816118047,0.04029779675155816,6.0,1.79909,False,0.0,0.020511194455041386,0.2,0.0899545,0.0,0.10065950313408041,0.054679508493216435,5127
ACTR1B,-0.3381446875645529,0.0993377483443708,0.30455415568727945,0.0989828571428571,2.0,0.0,,0.0,-0.1638655462184874,0.04752316135824085,2.0,0.0,False,0.07074316194614276,0.058402405854112896,0.06666666666666667,0.0,0.0,0.11871121093534402,0.0546792308868439,5128
TC2N,0.0579563520860505,0.0,0.0579563520860505,0.2085507246376811,0.0,0.0,,0.0,-0.1532846715328467,0.03694228667260015,0.0,0.0,False,0.013462353164016892,0.15339983854417188,0.0,0.0,0.0,0.0922761632243516,0.05467246567367421,5129
HOOK1,-0.1052518292567143,0.0033112582781456,0.10490331326579803,0.0587885714285714,4.0,2.51811,,0.0,-0.1050615595075239,0.011280825352722651,4.0,2.51811,False,0.02436739719509683,0.023553192859726232,0.13333333333333333,0.1259055,0.0,0.028164076607793076,0.05467020584683657,5130
C6orf47,-0.3662756842558138,0.0057947019867549,0.36415322582055665,0.1351507840772014,0.0,0.0,,0.0,-0.0974212034383954,0.018921181421851146,0.0,0.0,False,0.08458709279240982,0.08976068892598756,0.0,0.0,0.0,0.04725259085798828,0.05466696405841863,5131
MYL3,-0.0804705645694035,0.0033112582781456,0.08020410574632601,0.2075745526838966,0.0,0.0,,0.0,-0.1428571428571428,0.026514757996896246,0.0,0.0,False,0.018630158005080492,0.1525534788258179,0.0,0.0,0.0,0.06622423214685177,0.054666302656612105,5132
ADIPOR1,-0.0461923579720151,0.0074503311258278,0.04584820960964081,0.1825081433224755,0.0,0.0,,0.0,-0.2141414141414141,0.09779902928116756,0.0,0.0,False,0.010649821244553749,0.13082042340968,0.0,0.0,0.0,0.24431944340574338,0.054657045566557295,5133
BICD2,-0.1816443783882378,0.0149006622516556,0.17893775685596272,0.0800685714285714,0.0,3.51723,17.63,0.0,-0.0907738095238095,0.02556857533643704,0.0,3.51723,False,0.041564439280017386,0.04200335907967164,0.0,0.1758615,0.0,0.06386030813152466,0.05464257991448294,5134
DDX18,-1.6582052324028822,0.9983443708609272,0.0027453729013291973,0.0564914285714285,3.0,3.56947,,0.0,-0.1659676452965847,0.04962526043633815,3.0,3.56947,False,0.0006377071405346619,0.021561526151772904,0.1,0.1784735,0.0,0.12396305363017796,0.05462894766920117,5135
CDON,-0.2194100226080383,0.0016556291390728,0.21904676098120382,0.1736212624584718,0.0,0.0,,0.0,-0.096900489396411,0.019441895463835554,0.0,0.0,False,0.05088113294957926,0.12311532805640366,0.0,0.0,0.0,0.04855353250530995,0.05462661492706036,5136
NR1H2,0.1085977857256284,0.0008278145695364,0.10850788689638534,0.1751422319474835,1.0,0.0,,0.0,-0.078449053201082,0.037893331659164545,1.0,0.0,False,0.02520468321248833,0.12443403763759404,0.03333333333333333,0.0,0.0,0.09465223517889887,0.054624228013969656,5137
METTL7B,,,0.0,0.0700457142857143,2.0,2.89429,,0.0,-0.2197628458498023,0.10342046098955575,2.0,2.89429,False,0.0,0.03331335060765657,0.06666666666666667,0.1447145,0.0,0.25836391702728584,0.054619376033661265,5138
NFYA,-0.5196047432138409,0.1233443708609271,0.4555144230657761,0.1001616628175519,0.0,0.0,,0.0,-0.0759974667511083,0.04034491810913825,0.0,0.0,False,0.1058088684655303,0.05942445287662859,0.0,0.0,0.0,0.10077723020040007,0.05460885791266767,5139
SIPA1,-0.129323526293859,0.0206953642384105,0.12664712881261192,0.0683771428571428,2.0,2.82689,,0.0,-0.0762331838565022,0.04010920100374435,2.0,2.82689,False,0.029418145102588146,0.03186666732725263,0.06666666666666667,0.1413445,0.0,0.1001883192537615,0.0545965346916403,5140
CCN3,-0.0184939990186703,0.0016556291390728,0.018463379814997006,0.2039497307001795,0.0,0.0,,0.0,-0.0484848484848484,0.06785753637539815,0.0,0.0,False,0.004288754048940504,0.14941068897068197,0.0,0.0,0.0,0.16951421066099628,0.05458554343893656,5141
RPL32,-2.9259083103863555,0.9991721854304636,0.002422109528465457,0.0907542857142857,2.0,2.95101,,0.0,-0.1714285714285714,0.055086186568324855,2.0,2.95101,False,0.0005626181203695988,0.05126807734801158,0.06666666666666667,0.1475505,0.0,0.13760652329920112,0.054562109805474414,5142
DHFR,-0.9691779600798932,0.6299668874172185,0.35862793721499364,0.11088,0.0,0.0,33.46,0.0,-0.1880165289256198,0.07167414406537324,0.0,0.0,False,0.08330365475906419,0.06871745581918445,0.0,0.0,0.0,0.1790495477078997,0.05455881055886958,5143
RCAN1,-0.1000694637775003,0.0016556291390728,0.09990378585733888,0.1552678571428571,0.0,2.02717,,0.0,-0.1182108626198083,0.001868477759561754,0.0,2.02717,False,0.023206085255968435,0.10720257529441492,0.0,0.10135849999999999,0.0,0.0046484538365187105,0.054558795856940935,5144
GTF3A,-1.8417383850718472,0.9627483443708608,0.06860780407966348,0.1146863905325444,2.0,1.95027,15.77,0.0,-0.088008800880088,0.028333583980158547,2.0,1.95027,False,0.015936518691803844,0.0720176690721671,0.06666666666666667,0.0975135,0.0,0.07076835095309583,0.05455169887684608,5145
DDX54,-2.123593115770642,0.9983443708609272,0.003515882642004274,0.0682971428571428,5.0,2.56019,,0.0,-0.1118329466357308,0.004509438224515744,5.0,2.56019,False,0.0008166844893830135,0.03179730580010998,0.16666666666666666,0.1280095,0.0,0.011246577145610337,0.054547950944128405,5146
TNFAIP1,-0.0712325367313914,0.0016556291390728,0.07111460206792884,0.1811451612903225,2.0,0.0,9.93,0.0,-0.1219358893777498,0.005593504517503248,2.0,0.0,False,0.01651880861541341,0.1296386919694534,0.06666666666666667,0.0,0.0,0.013954986897017204,0.05454499952031091,5147
ASPHD2,0.0099486374825964,0.0049668874172185,0.009899223720265624,0.1232921810699588,1.0,3.08065,,0.0,-0.1010752688172043,0.015267116043042248,1.0,3.08065,False,0.0022994346775649624,0.07947905374647765,0.03333333333333333,0.1540325,0.0,0.03812334630139332,0.05454458884228244,5148
FBXO33,-0.2511805106530071,0.0066225165562913,0.24951706356258987,0.1583838383838383,0.0,0.0,,0.0,-0.149767108563239,0.033424723702992445,0.0,0.0,False,0.0579589071641473,0.1099041905121938,0.0,0.0,0.0,0.08348795358283753,0.0545333269820442,5149
USP5,-1.207540315975374,0.9817880794701986,0.021991628271074735,0.0415314285714285,6.0,2.69372,,0.0,-0.1145685997171145,0.0017737851431320478,6.0,2.69372,False,0.0051083109233205975,0.008590920576097,0.2,0.134686,0.0,0.004411875679460005,0.054533263233798285,5150
PPIP5K1,-0.2345450276298303,0.0447019867549668,0.2240603989112783,0.0522514285714285,1.0,3.51474,,0.0,-0.09881479365986,0.01752759120038655,1.0,3.51474,False,0.05204572254194974,0.017885365213212354,0.03333333333333333,0.175737,0.0,0.04377087265524044,0.05452841995931065,5151
MCC,0.1389063006041607,0.0,0.1389063006041607,0.0789028571428571,2.0,1.99109,24.26,0.0,-0.0553721107442214,0.060970274116025146,2.0,1.99109,False,0.03226575876728438,0.04099266254130726,0.06666666666666667,0.0995545,0.0,0.15230721106655604,0.05452606194590529,5152
SYNE3,0.2548862687377322,0.0,0.2548862687377322,0.1258578431372549,2.0,0.0,,0.0,-0.1343283582089552,0.017985973348708648,2.0,0.0,False,0.05920608946041246,0.08170353173547305,0.06666666666666667,0.0,0.0,0.044916085534210295,0.054518690635476166,5153
TRMT10A,0.084447746461004,0.0132450331125827,0.08332923326284501,0.0714797687861271,3.0,2.2363,,0.0,-0.0637681159420289,0.05257426891821765,3.0,2.2363,False,0.01935607619688629,0.034556703234586886,0.1,0.111815,0.0,0.1313307980024274,0.054512623729563316,5154
KNOP1,-0.0630286251882995,0.0,0.0630286251882995,0.0781142857142857,3.0,2.86576,,0.0,-0.1286031042128603,0.012260719352613761,3.0,2.86576,False,0.014640562788829614,0.04030895605947259,0.1,0.143288,0.0,0.03061222436574643,0.054508666872777986,5155
ACY1,0.1200343927211339,0.0008278145695364,0.11993502650199389,0.1268914285714285,1.0,2.1686,,0.0,-0.1171912832929782,0.0008488984327316568,1.0,2.1686,False,0.02785902882756119,0.08259967003730656,0.03333333333333333,0.10843,0.0,0.0021011570438941316,0.05450716751165503,5156
LPIN3,0.1875463050851822,0.0008278145695364,0.18739105152136995,0.0942130177514793,2.0,1.94784,,0.0,-0.1118881118881118,0.004454272972134743,2.0,1.94784,False,0.043528007277124,0.054266864048973636,0.06666666666666667,0.097392,0.0,0.011108753371866967,0.05450269906642263,5157
GOLT1B,-0.1519104448931186,0.1092715231788079,0.13531095919287717,0.0830057142857142,0.0,0.0,,0.0,-0.37017310252996,0.25383071766971343,0.0,0.0,False,0.03143061724988781,0.04454991800476609,0.0,0.0,0.0,0.6341459227397768,0.05450145671338501,5158
ADH5,-0.0908872286186051,0.0331125827814569,0.08787771773719434,0.0430285714285714,4.0,1.97566,,0.0,-0.2011299435028248,0.08478755864257824,4.0,1.97566,False,0.02041261792442329,0.009888972012623813,0.13333333333333333,0.098783,0.0,0.21181184291520247,0.054498519126874256,5159
E4F1,-0.7123883264489768,0.418046357615894,0.41457698136889964,0.1093498817966903,0.0,0.0,11.95,0.0,-0.0731910174660382,0.04315136739420834,0.0,0.0,False,0.096299741718967,0.0673908141280553,0.0,0.0,0.0,0.10778880749939122,0.05449660712907625,5160
MAP2K1,0.0566083972745056,0.0471854304635761,0.05393730568125492,0.0532114285714285,4.0,2.52382,,0.0,-0.1658890616899948,0.04954667682974824,4.0,2.52382,False,0.012528791610598259,0.01871770353892418,0.13333333333333333,0.126191,0.0,0.12376672190418886,0.05449093464006617,5161
HEATR5B,-0.1363141356320672,0.037251655629139,0.1312362083941177,0.0462971428571428,4.0,1.88937,,0.0,-0.1752192761367073,0.058876891276460744,4.0,1.88937,False,0.03048411643791792,0.012722885835880708,0.13333333333333333,0.0944685,0.0,0.1470771448494069,0.05448623292460993,5162
ZNF440,0.2870748161385241,0.0008278145695364,0.28683717142317766,0.124947209653092,0.0,0.0,,0.0,-0.0345629777334662,0.08177940712678035,0.0,0.0,False,0.06662778389732185,0.0809139951213634,0.0,0.0,0.0,0.20429633675861517,0.054477350543536335,5163
CEP120,-0.2148659067613898,0.0240066225165562,0.20970770204609157,0.1061038961038961,0.0,2.23148,14.83,0.0,-0.1463610776035384,0.030018692743291844,0.0,2.23148,False,0.0487118157810767,0.06457648256886274,0.0,0.11157399999999999,0.0,0.0749783933054633,0.05447150917025499,5164
CPSF6,-0.9482946694443812,0.9014900662251656,0.09341644508599449,0.0413828571428571,4.0,1.88806,,0.0,-0.026184058529072,0.09015832633117454,4.0,1.88806,False,0.021699177567411815,0.008462106311403534,0.13333333333333333,0.094403,0.0,0.22523006251526784,0.054470338289408,5165
TRAPPC2L,-0.3076820536952585,0.152317880794702,0.260816575317835,0.0911771428571428,0.0,2.19596,9.4,0.0,-0.151048951048951,0.03470656618870445,0.0,2.19596,False,0.06058360682785652,0.05163470256290842,0.0,0.10979799999999999,0.0,0.08669048345626662,0.05446971699004281,5166
GMEB1,-0.0745345313649852,0.0074503311258278,0.07397922442600766,0.0590857142857142,4.0,2.73546,,0.0,-0.1295754026354319,0.01323301777518536,4.0,2.73546,False,0.01718421553765616,0.023810821389113175,0.13333333333333333,0.13677299999999998,0.0,0.033041395483790585,0.05446653085222033,5167
CD99,-0.1415395972625145,0.0,0.1415395972625145,0.1742068965517241,0.0,0.0,,0.0,-0.0563035495716034,0.06003883528864315,0.0,0.0,False,0.03287743235135933,0.12362308399458845,0.0,0.0,0.0,0.14998012275171857,0.05444916104137026,5168
KATNBL1,0.1272888058953908,0.0033112582781456,0.1268673197831544,0.1128411910669975,1.0,1.99276,,0.0,-0.1526520051746442,0.03630962031439765,1.0,1.99276,False,0.029469292017503864,0.07041784591200287,0.03333333333333333,0.099638,0.0,0.09069552212792885,0.05444661748524846,5169
GPR179,-0.2333338011351806,0.0355960264900662,0.22502804496894488,0.1569402985074627,0.0,0.0,,0.0,-0.0670301188667441,0.04931226599350244,0.0,0.0,False,0.052270491570661805,0.10865261388323472,0.0,0.0,0.0,0.12318107451451314,0.05443598536189462,5170
TSC1,-0.3155874099270345,0.091887417218543,0.2865888979221497,0.0606971428571428,2.0,1.90856,,0.0,-0.0956751985878199,0.02066718627242664,2.0,1.90856,False,0.06657011385026397,0.025207960721558044,0.06666666666666667,0.095428,0.0,0.051614774788890073,0.05442836111099111,5171
TSPAN15,0.0949622879216203,0.0,0.0949622879216203,0.1558443708609271,0.0,0.0,,0.0,-0.2404227212681638,0.12408033640791725,0.0,0.0,False,0.02205825265478725,0.1077024236932152,0.0,0.0,0.0,0.3099801405072519,0.054427209929763326,5172
ZNF37A,0.1277442265608974,0.0182119205298013,0.1254177588586294,0.1723863636363636,0.0,0.0,,0.0,-0.0437044745057231,0.07263791035452344,0.0,0.0,False,0.029132581710586337,0.12204464720430258,0.0,0.0,0.0,0.18145740231282254,0.0544260387901078,5173
RAB5IF,-0.411661562127514,0.0231788079470198,0.4021197378397902,0.1068652849740932,0.0,0.0,,0.0,-0.2061281337047353,0.05465600826735212,0.0,0.0,True,0.09340611909085478,0.06523662125369137,0.0,0.0,0.0,0.13653177435374006,0.05441941082105085,5174
SLC66A2,0.2342216100233813,0.0,0.2342216100233813,0.1299787685774946,0.0,0.0,,0.0,-0.2165242165242165,0.10018183166396995,0.0,0.0,False,0.05440601278868851,0.08527645275767344,0.0,0.0,0.0,0.2502725896764133,0.05441836914772924,5175
RNF168,-0.2559663460622197,0.5008278145695364,0.12777128036052854,0.1467873831775701,1.0,0.0,,0.0,-0.0318264014466546,0.08451598341359196,1.0,0.0,False,0.02967926790627082,0.09984984248034232,0.03333333333333333,0.0,0.0,0.2111333447429182,0.05441540035312985,5176
RPS26P11,,,0.0,0.1153714285714285,2.0,2.55875,,0.0,-0.143859649122807,0.027517264262560445,2.0,2.55875,False,0.0,0.07261161012876469,0.06666666666666667,0.12793749999999998,0.0,0.06872887394167114,0.05441055173571296,5177
STXBP4,0.254756658133614,0.0016556291390728,0.25433487558703516,0.0873371428571428,0.0,2.77477,13.06,0.0,-0.1274217585692995,0.011079373709052945,0.0,2.77477,False,0.059078009464696345,0.04830534926006112,0.0,0.13873850000000001,0.0,0.027660773811938818,0.054408821308024186,5178
UBASH3B,0.1449355481862121,0.0024834437086092,0.14457560891091523,0.072,4.0,1.56601,,0.0,-0.1328821900953552,0.01653980523510866,4.0,1.56601,False,0.03358265032229296,0.035007753627855624,0.13333333333333333,0.0783005,0.0,0.04130300776730197,0.05438734657340967,5179
UBAP2,0.0855400623233121,0.0074503311258278,0.08490276053447947,0.0738514285714285,0.0,3.26455,,0.0,-0.0122991469946439,0.10404323786560264,0.0,3.26455,False,0.019721581945289897,0.03661297754172836,0.0,0.1632275,0.0,0.2599198504373984,0.05438048536797539,5180
FBRS,0.359148256802806,0.0016556291390728,0.35855364048359606,0.0763966142684401,0.0,2.36603,,0.0,,,0.0,2.36603,False,0.08328639679162826,0.03881970212680786,0.0,0.11830149999999999,0.0,0.0,0.05437705467553083,5181
ARHGEF18,0.1319555675792476,0.0008278145695364,0.13184633283787403,0.0503771428571428,4.0,2.00575,,0.0,-0.074288323945806,0.04205406091444054,4.0,2.00575,False,0.03062583879345285,0.016260323720155952,0.13333333333333333,0.1002875,0.0,0.10504731872761616,0.054361339690463445,5182
DHRS13,-0.1177895795424096,0.0082781456953642,0.11681450024156184,0.0977245508982036,3.0,1.70447,,0.0,-0.1262458471760797,0.009903462315833153,3.0,1.70447,False,0.027134179435502292,0.05731143031983411,0.1,0.0852235,0.0,0.024722900081532523,0.05435335293067754,5183
PIK3R2,-0.2112294765803658,0.0206953642384105,0.20685800562464635,0.0542857142857142,1.0,3.81966,,0.0,-0.1131658846260005,0.003176500234246052,1.0,3.81966,False,0.04804987592021778,0.019649129760554065,0.03333333333333333,0.19098299999999999,0.0,0.007916391275779292,0.05435297126802052,5184
GFM2,-0.0398253540342249,0.1291390728476821,0.0346823447384144,0.05552,5.0,2.49322,,0.0,-0.1676240208877284,0.016151895450345233,5.0,2.49322,True,0.008056165659485963,0.020719279036469338,0.16666666666666666,0.124661,0.0,0.040333861645412986,0.054348476491057236,5185
MRPL24,-0.3170191541475219,0.3849337748344371,0.19498777444669602,0.0675885714285714,2.0,2.5463,,0.0,-0.1699463327370304,0.018474207299647216,2.0,2.5463,True,0.04529260707039737,0.031182960845417943,0.06666666666666667,0.127315,0.0,0.04613587956548285,0.054346714353018744,5186
C11orf95,,,0.0,0.1748529411764706,0.0,0.0,,0.0,0.0204472843450479,0.13678966920529445,0.0,0.0,False,0.0,0.12418321701677243,0.0,0.0,0.0,0.3417328858005587,0.054341609395059665,5187
OSBPL11,-0.1089789841205171,0.0024834437086092,0.10870834094803238,0.0574742857142857,3.0,2.84917,,0.0,-0.0869801576515357,0.029362227208710845,3.0,2.84917,False,0.025251245550166584,0.022413682056668393,0.1,0.1424585,0.0,0.07333829281823027,0.054335167922962,5188
ZNF580,-0.1655575516026936,0.015728476821192,0.16295358348973732,0.1643573264781491,0.0,0.0,,0.0,-0.048661800486618,0.06768058437362855,0.0,0.0,False,0.03785156607206419,0.1150833187195669,0.0,0.0,0.0,0.16907211728513546,0.0543340713017461,5189
BTN2A1,-0.0504050265413359,0.0,0.0504050265413359,0.1334153005464481,4.0,0.0,,0.0,-0.1511278195488722,0.03478543468862565,4.0,0.0,False,0.011708298471470457,0.08825599157568792,0.13333333333333333,0.0,0.0,0.08688752695411095,0.05433366336185306,5190
APOBEC3D,-0.104997782382939,0.0074503311258278,0.10421551413670849,0.1185351787773933,2.0,1.79445,,0.0,-0.1082862523540489,0.008056132506197647,2.0,1.79445,False,0.024207632226315515,0.07535464195105966,0.06666666666666667,0.08972250000000001,0.0,0.020107567880128976,0.054332435647219,5191
MGST1,0.1714083835197792,0.0,0.1714083835197792,0.0910404624277456,1.0,1.47832,,0.0,-0.238213399503722,0.08674127406633883,1.0,1.47832,True,0.039815483741805865,0.05151619802148963,0.03333333333333333,0.07391600000000001,0.0,0.21669296682747244,0.05432155287036228,5192
FAF2,-0.1298520844649857,0.597682119205298,0.05224181543872769,0.0451542857142857,5.0,2.57622,,0.0,-0.0936024044654358,0.022739980394810747,5.0,2.57622,False,0.012134955773636739,0.011732006876700004,0.16666666666666666,0.128811,0.0,0.05679340256289159,0.05432140892324561,5193
PAN3,-0.0188368652254454,0.0033112582781456,0.018774491499533332,0.0669828571428571,6.0,1.73501,,0.0,-0.1227283455274958,0.006385960667249252,6.0,1.73501,False,0.004361020422166716,0.03065779499705213,0.2,0.0867505,0.0,0.015934843643249565,0.05431496180792813,5194
REEP4,0.1185617908682658,0.0091059602649006,0.11748217191168392,0.0859542857142857,0.0,3.12725,,0.0,-0.1846846846846846,0.06834229982443805,0.0,3.12725,False,0.02728926911070212,0.04710638571945247,0.0,0.15636250000000002,0.0,0.17072533405907472,0.05430933815200012,5195
BBS10,-0.127118321727931,0.0041390728476821,0.126592169734024,0.1772097759674134,0.0,0.0,,0.0,-0.1773207337409672,0.060978348880720665,0.0,0.0,False,0.029405378969129283,0.1262266377708065,0.0,0.0,0.0,0.1523273848987129,0.05430597426691638,5196
SLC35F6,-0.0830902836580003,0.0008278145695364,0.08302150031060129,0.1060804020100502,0.0,1.71726,,0.0,-0.2466051059206952,0.13026272106044867,0.0,1.71726,False,0.019284594650270666,0.06455611274101294,0.0,0.085863,0.0,0.3254260878521504,0.054302966609992606,5197
ABLIM1,0.2317314065619242,0.0008278145695364,0.23153957592735308,0.0746971428571428,4.0,0.0,,0.0,-0.0607012035583464,0.05564118130190015,4.0,0.0,False,0.053783018260926345,0.03734622797152212,0.13333333333333333,0.0,0.0,0.13899311114730434,0.05428842942709975,5198
ARMCX3,0.1898096738472509,0.0008278145695364,0.18965254663380118,0.0856685714285714,2.0,1.9479,,0.0,-0.1322666666666666,0.019205458770716582,2.0,1.9479,True,0.04405331718339699,0.046858665979657266,0.06666666666666667,0.097395,0.0,0.04796282375495385,0.05428098613666397,5199
HERC1,0.0220312257286329,0.0057947019867549,0.021903561341132544,0.0575657142857142,3.0,3.90041,,0.0,-0.102308386708507,0.014033998151739543,3.0,3.90041,False,0.005087854354363459,0.02249295237340279,0.1,0.19502049999999999,0.0,0.0350425489894184,0.05427944446780079,5200
FURIN,-0.1929239664773259,0.1605960264900662,0.16194114404636462,0.1455908513341804,1.0,0.0,,0.0,-0.0495388669301712,0.06680351793007536,1.0,0.0,False,0.037616392241184925,0.09881242653118831,0.03333333333333333,0.0,0.0,0.16688087185695705,0.054272689224559814,5201
HERC5,0.2483824024145877,0.0008278145695364,0.24817678784305244,0.0648685714285714,1.0,2.47367,,0.0,-0.1545211751239984,0.03817879026375186,1.0,2.47367,False,0.05764758209926433,0.028824668922567777,0.03333333333333333,0.12368349999999999,0.0,0.0953654193017597,0.054262471271637615,5202
NSFL1C,-0.4680904266308185,0.0248344370860927,0.45646566438005315,0.0827428571428571,0.0,0.0,,0.0,-0.0431083380601247,0.07323404680012185,0.0,0.0,False,0.10602982692920287,0.04432201584415456,0.0,0.0,0.0,0.18294677779924068,0.05425289172196926,5203
UFC1,-0.1808614711129644,0.1605960264900662,0.15181583750707445,0.0969710982658959,1.0,2.00113,,0.0,-0.169683257918552,0.05334087305830544,1.0,2.00113,False,0.03526444206455084,0.056658172504752705,0.03333333333333333,0.10005649999999999,0.0,0.1332460665998494,0.054247562700783535,5204
SPATA7,-0.1702860795713818,0.0,0.1702860795713818,0.1823711340206185,0.0,0.0,,0.0,-0.0910016977928692,0.025340687067377354,0.0,0.0,False,0.03955479010656355,0.13070163372956062,0.0,0.0,0.0,0.06329095659449684,0.054241474980562095,5205
RAPH1,0.2418442063065616,0.0223509933774834,0.2364387480530209,0.0752685714285714,2.0,1.66992,,0.0,-0.1474700399467376,0.031127655086491055,2.0,1.66992,False,0.05492101923913011,0.03784166745111253,0.06666666666666667,0.083496,0.0,0.07774900285553661,0.054240656149849624,5206
LIX1L,-0.3997207956929832,0.0173841059602649,0.392772007026135,0.1233792048929663,0.0,0.0,,0.0,-0.0923268870867124,0.02401549777353415,0.0,0.0,False,0.09123478758074273,0.07955450506224757,0.0,0.0,0.0,0.05998012991431863,0.05423579428861302,5207
C1D,-0.873215128226096,0.4188741721854304,0.5074478642505956,0.0813099415204678,0.0,0.0,,0.0,-0.1638418079096045,0.04749942304935796,0.0,0.0,False,0.11787219372821565,0.04307965064621099,0.0,0.0,0.0,0.11865190361467903,0.054218148493061946,5208
CD40,0.1407051762920872,0.0,0.1407051762920872,0.0906535947712418,0.0,3.48794,,0.0,-0.0931630353117956,0.023179349548450953,0.0,3.48794,False,0.03268360942450094,0.05118077637827459,0.0,0.174397,0.0,0.05789111375258932,0.05421342142846212,5209
TDRD9,0.0636915117336867,0.0,0.0636915117336867,0.19155,0.0,0.0,,0.0,-0.1817142857142857,0.06537190085403914,0.0,0.0,False,0.014794540954474472,0.13865988575165605,0.0,0.0,0.0,0.16330414811404684,0.054201535417541497,5210
SRRD,-0.4240089357865589,0.1233443708609271,0.37170982036255457,0.1325,0.0,0.0,11.36,0.0,-0.1327897495631916,0.01644736470294504,0.0,0.0,False,0.08634237139052821,0.08746240852948613,0.0,0.0,0.0,0.041072056172960614,0.05419503678465233,5211
CEBPZ,-1.7412574113537032,0.9329470198675496,0.1167564986089819,0.0466742857142857,5.0,2.05418,,0.0,-0.1302151543498596,0.013872769489613065,5.0,2.05418,False,0.027120706564388506,0.013049875892410391,0.16666666666666666,0.10270900000000001,0.0,0.03463973849384784,0.054189511661732054,5212
CAV1,-0.124766197728672,0.0016556291390728,0.12455963117614109,0.1100228571428571,0.0,1.63207,,0.0,-0.2194092827004219,0.10306689784017535,0.0,1.63207,False,0.028933252085693372,0.06797429659979885,0.0,0.0816035,0.0,0.2574805818588424,0.05418681869858978,5213
FAAP24,-0.2504901250420275,0.1117549668874172,0.22249660941233074,0.1311834319526627,0.0,0.0,,0.0,-0.2186915887850467,0.10234920392480014,0.0,0.0,False,0.05168247872567649,0.08632091890010443,0.0,0.0,0.0,0.255687509597947,0.05418539476763163,5214
PCDH1,-0.1111749636878784,0.0016556291390728,0.11099089917846139,0.2045317919075144,0.0,0.0,15.62,0.0,-0.1047411227930966,0.011601262067149953,0.0,0.0,False,0.025781448088964137,0.14991534714857252,0.0,0.0,0.0,0.028964649347373393,0.05415727103862966,5215
TEP1,-0.015498565769812,0.0,0.015498565769812,0.1486046511627907,4.0,0.0,,0.0,-0.137332403317058,0.020990018456811463,4.0,0.0,False,0.0036000741664893652,0.10142544851387172,0.13333333333333333,0.0,0.0,0.05242133232315879,0.05412872342026626,5216
KAZN,-0.1141172146607211,0.0,0.1141172146607211,0.1077777777777777,0.0,2.52902,,0.0,-0.0571274589059552,0.05921492595429135,0.0,2.52902,False,0.02650764222661146,0.06602776993331932,0.0,0.126451,0.0,0.14792168399214423,0.054124357847586436,5217
MFSD10,0.2572549051872231,0.0008278145695364,0.25704194582862444,0.0951199999999999,0.0,0.0,,0.0,-0.2740213523131672,0.15767896745292065,0.0,0.0,False,0.05970681949708013,0.05505323497208194,0.0,0.0,0.0,0.3939222947323696,0.0541241310773671,5218
